ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,1718071,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816577,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718072,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593635,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718073,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743031,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652533,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816574,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652532,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652535,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743036,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816570,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652536,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743037,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816571,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578008,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1828558,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743039,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1769656,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731060,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640553,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664542,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640551,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718065,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664546,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1828554,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640558,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1828553,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640555,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718069,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1828552,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640556,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664549,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1591008,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1591009,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1591004,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593667,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639593,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1591005,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816566,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1591006,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593669,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1591007,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640581,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1591000,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816561,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1591001,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593665,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639599,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652566,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1591003,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593664,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652565,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743025,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652569,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664519,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743029,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1828545,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1828544,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652562,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1828549,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652561,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1828548,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640586,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1733693,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664510,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1733694,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1733691,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1733692,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757663,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757664,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1828543,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1733695,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755007,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1733696,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639580,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639581,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718091,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593656,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639582,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593655,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639583,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640572,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639584,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593657,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639585,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640570,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652553,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578021,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639587,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639588,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593653,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652554,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743011,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743012,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745675,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743013,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593650,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652559,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1769636,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1769635,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578029,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1769631,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652550,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664521,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718086,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731040,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718087,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664523,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640579,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757654,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640577,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757656,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593722,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853450,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853452,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853457,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581744,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593718,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593710,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853444,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853448,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853446,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853445,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581734,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581731,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853449,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593707,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593748,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593747,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593749,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593746,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578114,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578113,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578112,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578111,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816483,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615506,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578117,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615507,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578116,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615504,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581760,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816477,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816478,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816479,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816473,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816474,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593731,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816475,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853460,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816476,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615513,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816470,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816472,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578107,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1578104,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581753,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581752,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581703,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627502,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767082,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627503,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615530,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615535,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615536,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615538,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853401,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767076,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767077,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767072,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627510,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767070,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767071,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581719,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581717,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615545,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639516,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853437,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639518,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581724,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639519,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767069,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853435,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853434,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581722,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581723,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581720,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853439,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853438,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767063,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767062,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627523,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627525,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615550,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755076,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639500,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755072,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615557,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639502,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755070,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581709,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581706,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639506,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639507,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767056,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767057,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767054,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627531,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627530,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627533,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627532,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627535,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627536,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721732,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1794675,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721739,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603576,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1708749,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1708747,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1708748,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721741,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1782699,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1792006,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603560,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603562,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603561,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603568,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603565,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1708776,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603558,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1708771,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1708775,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1794698,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603551,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603550,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603554,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603549,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1708764,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603546,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603545,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603537,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603536,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1853491,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603530,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603535,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603534,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721705,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1780074,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721707,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1780070,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640480,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731136,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757768,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664450,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1676436,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1782728,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664452,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1782729,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640482,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664453,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639498,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745782,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745785,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1794712,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743128,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743129,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652461,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652460,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664454,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1676432,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664455,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664456,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757762,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718157,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731135,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757756,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639480,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757757,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757758,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639482,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640472,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640473,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640470,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640471,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639489,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652456,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652459,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745775,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743116,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745777,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1688417,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640476,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664465,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640477,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664466,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640474,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640475,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757751,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757752,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757753,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640478,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757754,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640479,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757755,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757746,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1676412,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652487,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721791,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652489,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721796,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721795,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745762,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721794,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745765,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1721793,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745764,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745767,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745766,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1770766,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745768,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652485,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1676410,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757740,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757741,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757743,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757744,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640490,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757734,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1782756,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757737,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1706185,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1782754,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1782755,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1745758,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652474,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664443,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640499,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664444,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664445,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664446,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664447,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731122,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664448,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1664449,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1757732,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1733757,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1816620,SYSTEM.TXT,1.00000,1.00000,1.00000,1
